Date,Close
30-Jun-16,"$14,064.54"
4-Jul-16,"$14,258.87"
5-Jul-16,"$14,219.57"
6-Jul-16,"$14,231.06"
7-Jul-16,"$14,134.46"
8-Jul-16,"$14,259.84"
11-Jul-16,"$14,361.88"
12-Jul-16,"$14,477.67"
13-Jul-16,"$14,493.80"
14-Jul-16,"$14,514.52"
15-Jul-16,"$14,482.42"
18-Jul-16,"$14,532.40"
19-Jul-16,"$14,524.61"
20-Jul-16,"$14,533.57"
21-Jul-16,"$14,565.83"
22-Jul-16,"$14,600.66"
25-Jul-16,"$14,498.10"
26-Jul-16,"$14,550.00"
27-Jul-16,"$14,546.54"
28-Jul-16,"$14,552.72"
29-Jul-16,"$14,582.74"
2-Aug-16,"$14,477.01"
3-Aug-16,"$14,512.05"
4-Aug-16,"$14,528.78"
5-Aug-16,"$14,648.77"
8-Aug-16,"$14,755.62"
9-Aug-16,"$14,801.23"
10-Aug-16,"$14,775.04"
11-Aug-16,"$14,796.06"
12-Aug-16,"$14,747.45"
15-Aug-16,"$14,777.02"
16-Aug-16,"$14,703.44"
17-Aug-16,"$14,697.60"
18-Aug-16,"$14,695.68"
19-Aug-16,"$14,687.46"
22-Aug-16,"$14,748.19"
23-Aug-16,"$14,764.77"
24-Aug-16,"$14,626.24"
25-Aug-16,"$14,630.72"
26-Aug-16,"$14,639.88"
29-Aug-16,"$14,681.97"
30-Aug-16,"$14,684.85"
31-Aug-16,"$14,597.95"
1-Sep-16,"$14,683.91"
2-Sep-16,"$14,795.70"
6-Sep-16,"$14,813.02"
7-Sep-16,"$14,796.75"
8-Sep-16,"$14,803.26"
9-Sep-16,"$14,540.00"
12-Sep-16,"$14,597.14"
13-Sep-16,"$14,349.10"
14-Sep-16,"$14,366.46"
15-Sep-16,"$14,503.67"
16-Sep-16,"$14,450.69"
19-Sep-16,"$14,496.23"
20-Sep-16,"$14,521.98"
21-Sep-16,"$14,710.82"
22-Sep-16,"$14,797.18"
23-Sep-16,"$14,697.93"
26-Sep-16,"$14,619.46"
27-Sep-16,"$14,558.04"
28-Sep-16,"$14,731.43"
29-Sep-16,"$14,754.55"
30-Sep-16,"$14,725.86"
3-Oct-16,"$14,689.04"
4-Oct-16,"$14,521.01"
5-Oct-16,"$14,610.58"
6-Oct-16,"$14,595.50"
7-Oct-16,"$14,566.26"
11-Oct-16,"$14,549.60"
12-Oct-16,"$14,618.97"
13-Oct-16,"$14,643.71"
14-Oct-16,"$14,584.99"
17-Oct-16,"$14,596.52"
18-Oct-16,"$14,752.25"
19-Oct-16,"$14,840.49"
20-Oct-16,"$14,847.92"
21-Oct-16,"$14,939.04"
24-Oct-16,"$14,923.01"
25-Oct-16,"$14,870.63"
26-Oct-16,"$14,807.56"
27-Oct-16,"$14,833.75"
28-Oct-16,"$14,785.29"
31-Oct-16,"$14,787.27"
1-Nov-16,"$14,778.32"
2-Nov-16,"$14,594.72"
3-Nov-16,"$14,583.42"
4-Nov-16,"$14,509.25"
7-Nov-16,"$14,652.45"
8-Nov-16,"$14,656.84"
9-Nov-16,"$14,759.91"
10-Nov-16,"$14,744.25"
11-Nov-16,"$14,555.41"
14-Nov-16,"$14,598.45"
15-Nov-16,"$14,756.10"
16-Nov-16,"$14,733.22"
17-Nov-16,"$14,826.09"
18-Nov-16,"$14,864.03"
21-Nov-16,"$15,039.87"
22-Nov-16,"$15,100.38"
23-Nov-16,"$15,080.91"
24-Nov-16,"$15,075.20"
25-Nov-16,"$15,075.44"
28-Nov-16,"$15,015.36"
29-Nov-16,"$14,999.81"
30-Nov-16,"$15,082.85"
1-Dec-16,"$15,027.53"
2-Dec-16,"$15,052.52"
5-Dec-16,"$15,095.17"
6-Dec-16,"$15,125.80"
7-Dec-16,"$15,237.75"
8-Dec-16,"$15,295.20"
9-Dec-16,"$15,312.20"
12-Dec-16,"$15,287.70"
13-Dec-16,"$15,385.27"
14-Dec-16,"$15,197.18"
15-Dec-16,"$15,218.31"
16-Dec-16,"$15,252.20"
19-Dec-16,"$15,269.85"
20-Dec-16,"$15,292.96"
21-Dec-16,"$15,305.89"
22-Dec-16,"$15,335.23"
23-Dec-16,"$15,328.15"
28-Dec-16,"$15,361.10"
29-Dec-16,"$15,422.12"
30-Dec-16,"$15,287.59"
3-Jan-17,"$15,403.03"
4-Jan-17,"$15,516.75"
5-Jan-17,"$15,586.58"
6-Jan-17,"$15,496.05"
9-Jan-17,"$15,388.95"
10-Jan-17,"$15,426.28"
11-Jan-17,"$15,491.54"
12-Jan-17,"$15,418.16"
13-Jan-17,"$15,497.28"
16-Jan-17,"$15,479.29"
17-Jan-17,"$15,441.36"
18-Jan-17,"$15,397.85"
19-Jan-17,"$15,409.81"
20-Jan-17,"$15,547.88"
23-Jan-17,"$15,480.13"
24-Jan-17,"$15,610.69"
25-Jan-17,"$15,643.84"
26-Jan-17,"$15,615.52"
27-Jan-17,"$15,575.81"
30-Jan-17,"$15,405.12"
31-Jan-17,"$15,385.96"
1-Feb-17,"$15,402.39"
2-Feb-17,"$15,399.11"
3-Feb-17,"$15,476.39"
6-Feb-17,"$15,456.94"
7-Feb-17,"$15,498.80"
8-Feb-17,"$15,554.04"
9-Feb-17,"$15,617.30"
10-Feb-17,"$15,729.12"
13-Feb-17,"$15,756.58"
14-Feb-17,"$15,786.03"
15-Feb-17,"$15,844.95"
16-Feb-17,"$15,864.17"
17-Feb-17,"$15,838.63"
21-Feb-17,"$15,922.37"
22-Feb-17,"$15,830.22"
23-Feb-17,"$15,781.20"
24-Feb-17,"$15,533.47"
27-Feb-17,"$15,463.51"
28-Feb-17,"$15,399.24"
1-Mar-17,"$15,599.68"
2-Mar-17,"$15,536.65"
3-Mar-17,"$15,608.50"
6-Mar-17,"$15,629.75"
7-Mar-17,"$15,608.78"
8-Mar-17,"$15,496.98"
9-Mar-17,"$15,496.84"
10-Mar-17,"$15,506.68"
13-Mar-17,"$15,544.82"
14-Mar-17,"$15,379.61"
15-Mar-17,"$15,520.91"
16-Mar-17,"$15,562.41"
17-Mar-17,"$15,490.49"
20-Mar-17,"$15,442.32"
21-Mar-17,"$15,313.13"
22-Mar-17,"$15,348.46"
23-Mar-17,"$15,433.61"
24-Mar-17,"$15,442.67"
27-Mar-17,"$15,506.22"
28-Mar-17,"$15,598.57"
29-Mar-17,"$15,657.63"
30-Mar-17,"$15,578.76"
31-Mar-17,"$15,547.75"
3-Apr-17,"$15,584.40"
4-Apr-17,"$15,669.07"
5-Apr-17,"$15,642.99"
6-Apr-17,"$15,697.18"
7-Apr-17,"$15,667.13"
10-Apr-17,"$15,730.79"
11-Apr-17,"$15,727.11"
12-Apr-17,"$15,648.40"
13-Apr-17,"$15,535.48"
17-Apr-17,"$15,684.89"
18-Apr-17,"$15,622.57"
19-Apr-17,"$15,552.88"
20-Apr-17,"$15,625.56"
21-Apr-17,"$15,614.48"
24-Apr-17,"$15,712.46"
25-Apr-17,"$15,745.19"
26-Apr-17,"$15,649.54"
27-Apr-17,"$15,506.47"
28-Apr-17,"$15,586.13"
1-May-17,"$15,575.63"
2-May-17,"$15,619.65"
3-May-17,"$15,543.14"
4-May-17,"$15,396.70"
5-May-17,"$15,582.04"
8-May-17,"$15,652.08"
9-May-17,"$15,569.20"
10-May-17,"$15,633.21"
11-May-17,"$15,550.55"
12-May-17,"$15,537.88"
15-May-17,"$15,629.47"
16-May-17,"$15,543.33"
17-May-17,"$15,273.68"
18-May-17,"$15,277.20"
19-May-17,"$15,458.46"
23-May-17,"$15,476.94"
24-May-17,"$15,419.49"
25-May-17,"$15,410.73"
26-May-17,"$15,416.93"
29-May-17,"$15,421.91"
30-May-17,"$15,372.35"
31-May-17,"$15,349.91"
1-Jun-17,"$15,469.91"
2-Jun-17,"$15,442.75"
5-Jun-17,"$15,409.78"
6-Jun-17,"$15,464.56"
7-Jun-17,"$15,372.14"
8-Jun-17,"$15,423.09"
9-Jun-17,"$15,473.21"
12-Jun-17,"$15,383.80"
13-Jun-17,"$15,379.75"
14-Jun-17,"$15,170.13"
15-Jun-17,"$15,160.42"
16-Jun-17,"$15,192.54"
19-Jun-17,"$15,266.04"
20-Jun-17,"$15,149.60"
21-Jun-17,"$15,148.53"
22-Jun-17,"$15,219.90"
23-Jun-17,"$15,319.56"
26-Jun-17,"$15,316.02"
27-Jun-17,"$15,281.22"
28-Jun-17,"$15,355.58"
29-Jun-17,"$15,213.42"
30-Jun-17,"$15,182.19"
4-Jul-17,"$15,130.61"
5-Jul-17,"$15,153.12"
6-Jul-17,"$15,078.00"
7-Jul-17,"$15,027.16"
10-Jul-17,"$15,105.28"
11-Jul-17,"$15,149.14"
12-Jul-17,"$15,143.99"
13-Jul-17,"$15,135.00"
14-Jul-17,"$15,174.81"
17-Jul-17,"$15,165.36"
18-Jul-17,"$15,149.57"
19-Jul-17,"$15,244.71"
20-Jul-17,"$15,264.64"
21-Jul-17,"$15,183.13"
24-Jul-17,"$15,128.69"
25-Jul-17,"$15,202.37"
26-Jul-17,"$15,171.39"
27-Jul-17,"$15,191.36"
28-Jul-17,"$15,128.65"
31-Jul-17,"$15,143.87"
1-Aug-17,"$15,202.10"
2-Aug-17,"$15,265.63"
3-Aug-17,"$15,191.96"
4-Aug-17,"$15,257.97"
8-Aug-17,"$15,256.35"
9-Aug-17,"$15,217.33"
10-Aug-17,"$15,074.25"
11-Aug-17,"$15,033.38"
14-Aug-17,"$15,119.91"
15-Aug-17,"$15,097.84"
16-Aug-17,"$15,082.21"
17-Aug-17,"$15,033.64"
18-Aug-17,"$14,952.33"
21-Aug-17,"$14,951.88"
22-Aug-17,"$14,984.96"
23-Aug-17,"$15,063.16"
24-Aug-17,"$15,076.16"
25-Aug-17,"$15,055.99"
28-Aug-17,"$15,052.03"
29-Aug-17,"$15,082.70"
30-Aug-17,"$15,133.13"
31-Aug-17,"$15,211.87"
1-Sep-17,"$15,191.60"
5-Sep-17,"$15,090.15"
6-Sep-17,"$15,059.83"
7-Sep-17,"$15,024.53"
8-Sep-17,"$14,985.32"
11-Sep-17,"$15,040.30"
12-Sep-17,"$15,143.41"
13-Sep-17,"$15,126.81"
14-Sep-17,"$15,172.72"
15-Sep-17,"$15,173.03"
18-Sep-17,"$15,236.67"
19-Sep-17,"$15,292.97"
20-Sep-17,"$15,389.60"
21-Sep-17,"$15,454.92"
22-Sep-17,"$15,454.23"
25-Sep-17,"$15,516.23"
26-Sep-17,"$15,474.12"
27-Sep-17,"$15,609.66"
28-Sep-17,"$15,618.25"
29-Sep-17,"$15,634.94"
2-Oct-17,"$15,705.00"
3-Oct-17,"$15,728.51"
4-Oct-17,"$15,721.00"
5-Oct-17,"$15,776.30"
6-Oct-17,"$15,728.32"
10-Oct-17,"$15,770.36"
11-Oct-17,"$15,800.40"
12-Oct-17,"$15,742.20"
13-Oct-17,"$15,807.17"
16-Oct-17,"$15,802.70"
17-Oct-17,"$15,816.90"
18-Oct-17,"$15,782.16"
19-Oct-17,"$15,818.00"
20-Oct-17,"$15,857.22"
23-Oct-17,"$15,855.76"
24-Oct-17,"$15,905.14"
25-Oct-17,"$15,854.77"
26-Oct-17,"$15,891.63"
27-Oct-17,"$15,953.51"
30-Oct-17,"$16,002.78"
31-Oct-17,"$16,025.59"
1-Nov-17,"$16,029.33"
2-Nov-17,"$16,014.99"
3-Nov-17,"$16,020.16"
6-Nov-17,"$16,092.20"
7-Nov-17,"$16,131.79"
8-Nov-17,"$16,105.35"
9-Nov-17,"$16,082.09"
10-Nov-17,"$16,039.26"
13-Nov-17,"$16,026.26"
14-Nov-17,"$15,913.13"
15-Nov-17,"$15,878.48"
16-Nov-17,"$15,935.37"
17-Nov-17,"$15,998.57"
20-Nov-17,"$16,004.40"
21-Nov-17,"$16,076.65"
22-Nov-17,"$16,073.58"
23-Nov-17,"$16,074.30"
24-Nov-17,"$16,108.09"
27-Nov-17,"$16,042.12"
28-Nov-17,"$16,029.64"
29-Nov-17,"$15,967.72"
30-Nov-17,"$16,067.48"
1-Dec-17,"$16,038.97"
4-Dec-17,"$15,969.03"
5-Dec-17,"$15,915.68"
6-Dec-17,"$15,908.78"
7-Dec-17,"$16,015.68"
8-Dec-17,"$16,096.07"
11-Dec-17,"$16,103.51"
12-Dec-17,"$16,114.03"
13-Dec-17,"$16,136.59"
14-Dec-17,"$16,016.46"
15-Dec-17,"$16,041.98"
18-Dec-17,"$16,131.64"
19-Dec-17,"$16,133.35"
20-Dec-17,"$16,159.67"
21-Dec-17,"$16,182.63"
22-Dec-17,"$16,165.27"
27-Dec-17,"$16,203.13"
28-Dec-17,"$16,221.95"
29-Dec-17,"$16,209.13"
2-Jan-18,"$16,309.99"
3-Jan-18,"$16,371.55"
4-Jan-18,"$16,412.94"
5-Jan-18,"$16,349.44"
8-Jan-18,"$16,317.65"
9-Jan-18,"$16,319.24"
10-Jan-18,"$16,247.95"
11-Jan-18,"$16,286.94"
12-Jan-18,"$16,308.18"
15-Jan-18,"$16,371.81"
16-Jan-18,"$16,298.88"
17-Jan-18,"$16,326.70"
18-Jan-18,"$16,284.47"
19-Jan-18,"$16,353.46"
22-Jan-18,"$16,347.98"
23-Jan-18,"$16,357.55"
24-Jan-18,"$16,284.21"
25-Jan-18,"$16,204.01"
26-Jan-18,"$16,239.22"
29-Jan-18,"$16,094.72"
30-Jan-18,"$15,955.51"
31-Jan-18,"$15,951.67"
1-Feb-18,"$15,860.92"
2-Feb-18,"$15,606.03"
5-Feb-18,"$15,334.81"
6-Feb-18,"$15,363.93"
7-Feb-18,"$15,330.58"
8-Feb-18,"$15,065.61"
9-Feb-18,"$15,034.53"
12-Feb-18,"$15,241.88"
13-Feb-18,"$15,216.47"
14-Feb-18,"$15,328.27"
15-Feb-18,"$15,407.66"
16-Feb-18,"$15,452.64"
20-Feb-18,"$15,439.44"
21-Feb-18,"$15,524.01"
22-Feb-18,"$15,508.17"
23-Feb-18,"$15,638.45"
26-Feb-18,"$15,714.66"
27-Feb-18,"$15,671.15"
28-Feb-18,"$15,442.68"
1-Mar-18,"$15,393.95"
2-Mar-18,"$15,384.59"
5-Mar-18,"$15,541.28"
6-Mar-18,"$15,545.19"
7-Mar-18,"$15,472.61"
8-Mar-18,"$15,538.70"
9-Mar-18,"$15,577.81"
12-Mar-18,"$15,604.79"
13-Mar-18,"$15,647.14"
14-Mar-18,"$15,653.61"
15-Mar-18,"$15,670.62"
16-Mar-18,"$15,711.33"
19-Mar-18,"$15,589.39"
20-Mar-18,"$15,616.36"
21-Mar-18,"$15,675.28"
22-Mar-18,"$15,399.93"
23-Mar-18,"$15,223.74"
26-Mar-18,"$15,298.56"
27-Mar-18,"$15,216.18"
28-Mar-18,"$15,169.94"
29-Mar-18,"$15,367.29"
2-Apr-18,"$15,213.45"
3-Apr-18,"$15,180.76"
4-Apr-18,"$15,164.37"
5-Apr-18,"$15,356.05"
6-Apr-18,"$15,207.41"
9-Apr-18,"$15,227.70"
10-Apr-18,"$15,262.14"
11-Apr-18,"$15,257.90"
12-Apr-18,"$15,269.27"
13-Apr-18,"$15,273.97"
16-Apr-18,"$15,300.38"
17-Apr-18,"$15,353.30"
18-Apr-18,"$15,529.97"
19-Apr-18,"$15,454.42"
20-Apr-18,"$15,484.32"
23-Apr-18,"$15,552.06"
24-Apr-18,"$15,477.00"
25-Apr-18,"$15,509.75"
26-Apr-18,"$15,637.59"
27-Apr-18,"$15,668.93"
30-Apr-18,"$15,607.88"
1-May-18,"$15,618.93"
2-May-18,"$15,627.93"
3-May-18,"$15,621.47"
4-May-18,"$15,729.40"
7-May-18,"$15,808.63"
8-May-18,"$15,842.71"
9-May-18,"$15,910.81"
10-May-18,"$15,959.50"
11-May-18,"$15,983.32"
14-May-18,"$16,085.61"
15-May-18,"$16,097.81"
16-May-18,"$16,108.06"
17-May-18,"$16,143.55"
18-May-18,"$16,162.31"
22-May-18,"$16,144.79"
23-May-18,"$16,133.80"
24-May-18,"$16,113.62"
25-May-18,"$16,075.67"
28-May-18,"$16,016.14"
29-May-18,"$15,922.61"
30-May-18,"$16,048.66"
31-May-18,"$16,061.50"
1-Jun-18,"$16,043.54"
4-Jun-18,"$16,052.24"
5-Jun-18,"$16,122.25"
6-Jun-18,"$16,183.93"
7-Jun-18,"$16,192.78"
8-Jun-18,"$16,202.69"
11-Jun-18,"$16,263.29"
12-Jun-18,"$16,288.98"
13-Jun-18,"$16,265.82"
14-Jun-18,"$16,328.96"
15-Jun-18,"$16,314.42"
18-Jun-18,"$16,383.63"
19-Jun-18,"$16,316.53"
20-Jun-18,"$16,420.95"
21-Jun-18,"$16,335.15"
22-Jun-18,"$16,450.14"
25-Jun-18,"$16,183.96"
26-Jun-18,"$16,280.09"
27-Jun-18,"$16,231.25"
28-Jun-18,"$16,179.89"
29-Jun-18,"$16,277.73"
3-Jul-18,"$16,263.16"
4-Jul-18,"$16,304.72"
5-Jul-18,"$16,266.61"
6-Jul-18,"$16,371.78"
9-Jul-18,"$16,452.34"
10-Jul-18,"$16,548.72"
11-Jul-18,"$16,417.32"
12-Jul-18,"$16,567.42"
13-Jul-18,"$16,561.12"
16-Jul-18,"$16,494.73"
17-Jul-18,"$16,519.24"
18-Jul-18,"$16,477.40"
19-Jul-18,"$16,543.01"
20-Jul-18,"$16,435.46"
23-Jul-18,"$16,420.84"
24-Jul-18,"$16,390.13"
25-Jul-18,"$16,420.76"
26-Jul-18,"$16,455.73"
27-Jul-18,"$16,393.95"
30-Jul-18,"$16,345.47"
31-Jul-18,"$16,434.01"
1-Aug-18,"$16,376.77"
2-Aug-18,"$16,409.16"
3-Aug-18,"$16,420.24"
7-Aug-18,"$16,286.30"
8-Aug-18,"$16,315.08"
9-Aug-18,"$16,416.98"
10-Aug-18,"$16,326.51"
13-Aug-18,"$16,250.75"
14-Aug-18,"$16,330.67"
15-Aug-18,"$16,148.50"
16-Aug-18,"$16,225.65"
17-Aug-18,"$16,323.71"
20-Aug-18,"$16,331.03"
21-Aug-18,"$16,296.97"
22-Aug-18,"$16,347.34"
23-Aug-18,"$16,326.79"
24-Aug-18,"$16,356.05"
27-Aug-18,"$16,444.39"
28-Aug-18,"$16,355.54"
29-Aug-18,"$16,390.29"
30-Aug-18,"$16,371.55"
31-Aug-18,"$16,262.88"
4-Sep-18,"$16,161.30"
5-Sep-18,"$16,137.57"
6-Sep-18,"$16,100.94"
7-Sep-18,"$16,090.27"
10-Sep-18,"$16,057.09"
11-Sep-18,"$16,094.25"
12-Sep-18,"$16,049.02"
13-Sep-18,"$16,001.71"
14-Sep-18,"$16,013.49"
17-Sep-18,"$16,082.31"
18-Sep-18,"$16,196.04"
19-Sep-18,"$16,149.92"
20-Sep-18,"$16,214.75"
21-Sep-18,"$16,224.13"
24-Sep-18,"$16,207.32"
25-Sep-18,"$16,159.50"
26-Sep-18,"$16,169.28"
27-Sep-18,"$16,204.62"
28-Sep-18,"$16,073.14"
1-Oct-18,"$16,104.43"
2-Oct-18,"$16,017.23"
3-Oct-18,"$16,072.05"
4-Oct-18,"$16,006.67"
5-Oct-18,"$15,946.17"
9-Oct-18,"$15,854.05"
10-Oct-18,"$15,517.40"
11-Oct-18,"$15,317.13"
12-Oct-18,"$15,414.29"
15-Oct-18,"$15,409.47"
16-Oct-18,"$15,579.74"
17-Oct-18,"$15,529.90"
18-Oct-18,"$15,404.13"
19-Oct-18,"$15,470.10"
22-Oct-18,"$15,412.70"
23-Oct-18,"$15,285.17"
24-Oct-18,"$14,909.13"
25-Oct-18,"$14,924.08"
26-Oct-18,"$14,888.26"
29-Oct-18,"$14,721.75"
30-Oct-18,"$14,894.50"
31-Oct-18,"$15,027.28"
1-Nov-18,"$15,150.15"
2-Nov-18,"$15,119.28"
5-Nov-18,"$15,217.70"
6-Nov-18,"$15,292.71"
7-Nov-18,"$15,369.43"
8-Nov-18,"$15,357.47"
9-Nov-18,"$15,274.44"
12-Nov-18,"$15,156.40"
13-Nov-18,"$15,131.78"
14-Nov-18,"$15,133.12"
15-Nov-18,"$15,144.88"
16-Nov-18,"$15,155.50"
19-Nov-18,"$15,071.01"
20-Nov-18,"$14,877.00"
21-Nov-18,"$15,095.02"
22-Nov-18,"$15,091.58"
23-Nov-18,"$15,010.73"
26-Nov-18,"$15,012.65"
27-Nov-18,"$14,944.09"
28-Nov-18,"$15,171.25"
29-Nov-18,"$15,194.04"
30-Nov-18,"$15,197.82"
3-Dec-18,"$15,274.98"
4-Dec-18,"$15,063.59"
5-Dec-18,"$15,182.64"
6-Dec-18,"$14,937.00"
7-Dec-18,"$14,795.13"
10-Dec-18,"$14,728.28"
11-Dec-18,"$14,667.83"
12-Dec-18,"$14,783.06"
13-Dec-18,"$14,750.35"
14-Dec-18,"$14,595.07"
17-Dec-18,"$14,362.65"
18-Dec-18,"$14,416.89"
19-Dec-18,"$14,264.06"
20-Dec-18,"$14,141.77"
21-Dec-18,"$13,935.44"
24-Dec-18,"$13,780.19"
27-Dec-18,"$14,165.21"
28-Dec-18,"$14,222.00"
31-Dec-18,"$14,322.86"
2-Jan-19,"$14,347.16"
3-Jan-19,"$14,212.75"
4-Jan-19,"$14,426.62"
7-Jan-19,"$14,504.13"
8-Jan-19,"$14,605.15"
9-Jan-19,"$14,804.73"
10-Jan-19,"$14,903.49"
11-Jan-19,"$14,939.18"
14-Jan-19,"$14,975.53"
15-Jan-19,"$15,046.28"
16-Jan-19,"$15,111.26"
17-Jan-19,"$15,211.22"
18-Jan-19,"$15,303.83"
21-Jan-19,"$15,354.16"
22-Jan-19,"$15,233.76"
23-Jan-19,"$15,208.33"
24-Jan-19,"$15,280.78"
25-Jan-19,"$15,366.05"
28-Jan-19,"$15,378.62"
29-Jan-19,"$15,463.14"
30-Jan-19,"$15,484.55"
31-Jan-19,"$15,540.60"
1-Feb-19,"$15,506.31"
4-Feb-19,"$15,602.32"
5-Feb-19,"$15,702.69"
6-Feb-19,"$15,712.31"
7-Feb-19,"$15,703.36"
8-Feb-19,"$15,633.33"
11-Feb-19,"$15,568.85"
12-Feb-19,"$15,642.10"
13-Feb-19,"$15,626.73"
14-Feb-19,"$15,695.98"
15-Feb-19,"$15,838.24"
19-Feb-19,"$15,937.44"
20-Feb-19,"$16,031.24"
21-Feb-19,"$16,000.86"
22-Feb-19,"$16,013.01"
25-Feb-19,"$16,057.03"
26-Feb-19,"$16,067.91"
27-Feb-19,"$16,074.30"
28-Feb-19,"$15,999.01"
1-Mar-19,"$16,068.25"
4-Mar-19,"$16,038.13"
5-Mar-19,"$16,086.54"
6-Mar-19,"$16,092.07"
7-Mar-19,"$16,056.51"
8-Mar-19,"$15,996.21"
11-Mar-19,"$16,106.24"
12-Mar-19,"$16,136.66"
13-Mar-19,"$16,149.97"
14-Mar-19,"$16,087.55"
15-Mar-19,"$16,140.35"
18-Mar-19,"$16,251.37"
19-Mar-19,"$16,188.10"
20-Mar-19,"$16,167.56"
21-Mar-19,"$16,244.59"
22-Mar-19,"$16,089.33"
25-Mar-19,"$16,065.86"
26-Mar-19,"$16,155.16"
27-Mar-19,"$16,132.53"
28-Mar-19,"$16,155.49"
29-Mar-19,"$16,102.09"
1-Apr-19,"$16,228.06"
2-Apr-19,"$16,263.87"
3-Apr-19,"$16,279.86"
4-Apr-19,"$16,311.61"
5-Apr-19,"$16,396.15"
8-Apr-19,"$16,407.29"
9-Apr-19,"$16,336.45"
10-Apr-19,"$16,396.29"
11-Apr-19,"$16,399.47"
12-Apr-19,"$16,480.53"
15-Apr-19,"$16,515.46"
16-Apr-19,"$16,502.20"
17-Apr-19,"$16,544.24"
18-Apr-19,"$16,612.81"
22-Apr-19,"$16,577.28"
23-Apr-19,"$16,669.40"
24-Apr-19,"$16,586.52"
25-Apr-19,"$16,576.10"
26-Apr-19,"$16,613.46"
29-Apr-19,"$16,600.37"
30-Apr-19,"$16,580.73"
1-May-19,"$16,502.75"
2-May-19,"$16,410.88"
3-May-19,"$16,494.43"
6-May-19,"$16,493.46"
7-May-19,"$16,357.75"
8-May-19,"$16,397.40"
9-May-19,"$16,321.75"
10-May-19,"$16,297.55"
13-May-19,"$16,193.41"
14-May-19,"$16,284.53"
15-May-19,"$16,318.14"
16-May-19,"$16,443.86"
17-May-19,"$16,401.75"
21-May-19,"$16,426.47"
22-May-19,"$16,327.35"
23-May-19,"$16,164.61"
24-May-19,"$16,230.04"
27-May-19,"$16,346.66"
28-May-19,"$16,297.46"
29-May-19,"$16,131.47"
30-May-19,"$16,089.24"
31-May-19,"$16,037.49"
3-Jun-19,"$16,015.89"
4-Jun-19,"$16,166.24"
5-Jun-19,"$16,212.66"
6-Jun-19,"$16,227.80"
7-Jun-19,"$16,230.96"
10-Jun-19,"$16,216.26"
11-Jun-19,"$16,248.76"
12-Jun-19,"$16,227.24"
13-Jun-19,"$16,239.26"
14-Jun-19,"$16,301.91"
17-Jun-19,"$16,353.45"
18-Jun-19,"$16,503.35"
19-Jun-19,"$16,511.79"
20-Jun-19,"$16,574.83"
21-Jun-19,"$16,525.43"
24-Jun-19,"$16,523.47"
25-Jun-19,"$16,371.28"
26-Jun-19,"$16,312.22"
27-Jun-19,"$16,307.73"
28-Jun-19,"$16,382.20"
2-Jul-19,"$16,471.29"
3-Jul-19,"$16,576.20"
4-Jul-19,"$16,588.85"
5-Jul-19,"$16,541.99"
8-Jul-19,"$16,462.95"
9-Jul-19,"$16,545.21"
10-Jul-19,"$16,563.29"
11-Jul-19,"$16,527.90"
12-Jul-19,"$16,488.12"
15-Jul-19,"$16,510.82"
16-Jul-19,"$16,502.42"
17-Jul-19,"$16,484.21"
18-Jul-19,"$16,494.23"
19-Jul-19,"$16,485.94"
22-Jul-19,"$16,518.88"
23-Jul-19,"$16,572.68"
24-Jul-19,"$16,611.84"
25-Jul-19,"$16,488.20"
26-Jul-19,"$16,531.04"
29-Jul-19,"$16,492.17"
30-Jul-19,"$16,466.05"
31-Jul-19,"$16,406.56"
1-Aug-19,"$16,377.04"
2-Aug-19,"$16,271.66"
6-Aug-19,"$16,149.49"
7-Aug-19,"$16,265.22"
8-Aug-19,"$16,404.53"
9-Aug-19,"$16,341.34"
12-Aug-19,"$16,237.77"
13-Aug-19,"$16,350.84"
14-Aug-19,"$16,045.94"
15-Aug-19,"$16,012.53"
16-Aug-19,"$16,149.79"
19-Aug-19,"$16,304.05"
20-Aug-19,"$16,213.31"
21-Aug-19,"$16,309.23"
22-Aug-19,"$16,253.46"
23-Aug-19,"$16,037.58"
26-Aug-19,"$16,098.79"
27-Aug-19,"$16,183.59"
28-Aug-19,"$16,271.65"
29-Aug-19,"$16,384.49"
30-Aug-19,"$16,442.07"
3-Sep-19,"$16,399.23"
4-Sep-19,"$16,448.84"
5-Sep-19,"$16,574.81"
6-Sep-19,"$16,535.33"
9-Sep-19,"$16,495.09"
10-Sep-19,"$16,537.34"
11-Sep-19,"$16,611.14"
12-Sep-19,"$16,643.28"
13-Sep-19,"$16,682.42"
16-Sep-19,"$16,751.31"
17-Sep-19,"$16,834.75"
18-Sep-19,"$16,800.29"
19-Sep-19,"$16,858.35"
20-Sep-19,"$16,899.69"
23-Sep-19,"$16,867.20"
24-Sep-19,"$16,798.33"
25-Sep-19,"$16,784.29"
26-Sep-19,"$16,790.40"
27-Sep-19,"$16,694.27"
30-Sep-19,"$16,658.63"
1-Oct-19,"$16,447.66"
2-Oct-19,"$16,310.97"
3-Oct-19,"$16,369.03"
4-Oct-19,"$16,449.35"
7-Oct-19,"$16,421.75"
8-Oct-19,"$16,293.95"
9-Oct-19,"$16,379.87"
10-Oct-19,"$16,422.68"
11-Oct-19,"$16,415.16"
15-Oct-19,"$16,418.39"
16-Oct-19,"$16,427.18"
17-Oct-19,"$16,426.30"
18-Oct-19,"$16,377.12"
21-Oct-19,"$16,418.45"
22-Oct-19,"$16,391.52"
